timestamp,temperature,pressure,clouds,wind_speed,humidity
2020-05-06 04:00:00,276.14,1026.0,0.0,1.5,93.0
2020-05-06 05:00:00,275.19,1027.0,0.0,1.5,82.0
2020-05-06 06:00:00,275.34,1027.0,0.0,1.0,81.0
2020-05-06 07:00:00,276.23,1027.0,0.0,1.0,100.0
2020-05-06 08:00:00,277.91,1027.0,0.0,0.5,93.0
2020-05-06 09:00:00,281.26,1027.0,0.0,1.0,75.0
2020-05-06 10:00:00,283.57,1027.0,0.0,0.5,66.0
2020-05-06 11:00:00,285.45,1026.0,0.0,1.0,58.0
2020-05-06 12:00:00,287.26,1026.0,0.0,1.5,47.0
2020-05-06 13:00:00,288.7,1026.0,0.0,1.5,41.0
2020-05-06 14:00:00,289.63,1026.0,0.0,2.1,36.0
2020-05-06 15:00:00,291.39,1025.0,0.0,1.5,27.0
2020-05-06 16:00:00,291.81,1025.0,0.0,2.1,35.0
2020-05-06 17:00:00,292.2,1024.0,0.0,2.1,29.0
2020-05-06 18:00:00,292.09,1024.0,0.0,4.1,45.0
2020-05-06 19:00:00,290.16,1024.0,0.0,2.6,36.0
2020-05-06 20:00:00,289.22,1024.0,0.0,4.1,44.0
2020-05-06 21:00:00,285.1,1024.0,0.0,3.6,66.0
2020-05-06 22:00:00,282.99,1024.0,1.0,1.5,66.0
2020-05-06 23:00:00,282.08,1025.0,1.0,1.5,70.0
2020-05-07 00:00:00,281.0,1025.0,1.0,0.5,70.0
2020-05-07 01:00:00,279.77,1024.0,1.0,1.5,81.0
2020-05-07 02:00:00,278.03,1024.0,0.0,0.5,93.0
2020-05-07 03:00:00,276.41,1024.0,0.0,1.0,93.0
2020-05-07 04:00:00,276.14,1023.0,0.0,1.0,93.0
2020-05-07 05:00:00,275.86,1023.0,0.0,1.0,93.0
2020-05-07 06:00:00,275.72,1022.0,0.0,0.5,93.0
2020-05-07 07:00:00,276.41,1022.0,0.0,1.5,63.0
2020-05-07 08:00:00,277.99,1022.0,75.0,1.0,86.0
2020-05-07 09:00:00,281.18,1021.0,75.0,1.5,75.0
2020-05-07 10:00:00,283.52,1021.0,90.0,0.5,66.0
2020-05-07 11:00:00,285.13,1021.0,75.0,1.0,58.0
2020-05-07 12:00:00,285.45,1021.0,90.0,4.6,58.0
2020-05-07 13:00:00,286.67,1021.0,90.0,3.6,66.0
2020-05-07 14:00:00,287.8,1020.0,75.0,1.5,67.0
2020-05-07 15:00:00,289.04,1020.0,75.0,5.7,55.0
2020-05-07 16:00:00,289.77,1019.0,75.0,6.2,55.0
2020-05-07 17:00:00,289.34,1018.0,75.0,5.1,59.0
2020-05-07 18:00:00,289.19,1018.0,20.0,3.6,63.0
2020-05-07 19:00:00,289.78,1017.0,40.0,5.7,59.0
2020-05-07 20:00:00,288.47,1017.0,4.0,3.1,63.0
2020-05-07 21:00:00,286.0,1017.0,17.0,4.1,66.0
2020-05-07 22:00:00,284.98,1018.0,20.0,2.6,66.0
2020-05-07 23:00:00,283.92,1017.0,40.0,2.1,76.0
2020-05-08 00:00:00,285.15,1017.0,25.0,1.0,76.0
2020-05-08 01:00:00,283.92,1017.0,75.0,0.5,81.0
2020-05-08 02:00:00,285.15,1017.0,75.0,1.0,76.0
2020-05-08 03:00:00,284.4,1017.0,75.0,1.5,87.0
2020-05-08 04:00:00,284.03,1017.0,75.0,1.0,87.0
2020-05-08 05:00:00,284.62,1017.0,90.0,3.1,87.0
2020-05-08 06:00:00,284.36,1017.0,90.0,2.6,93.0
2020-05-08 07:00:00,284.9,1017.0,90.0,1.5,87.0
2020-05-08 08:00:00,285.45,1017.0,90.0,2.6,82.0
2020-05-08 09:00:00,286.37,1017.0,90.0,3.6,76.0
2020-05-08 10:00:00,287.07,1017.0,75.0,3.6,71.0
2020-05-08 11:00:00,287.96,1017.0,90.0,5.1,72.0
2020-05-08 12:00:00,288.67,1017.0,75.0,4.1,67.0
2020-05-08 13:00:00,289.21,1017.0,90.0,4.1,67.0
2020-05-08 14:00:00,289.36,1017.0,75.0,4.1,63.0
2020-05-08 15:00:00,289.04,1017.0,75.0,5.7,67.0
2020-05-08 16:00:00,290.29,1017.0,40.0,5.7,59.0
2020-05-08 17:00:00,290.48,1016.0,75.0,4.1,63.0
2020-05-08 18:00:00,289.91,1016.0,75.0,3.6,63.0
2020-05-08 19:00:00,289.74,1016.0,75.0,5.1,59.0
2020-05-08 20:00:00,288.85,1016.0,90.0,4.1,63.0
2020-05-08 21:00:00,288.15,1016.0,5.0,3.1,67.0
2020-05-08 22:00:00,285.85,1017.0,3.0,1.5,71.0
2020-05-08 23:00:00,284.74,1017.0,10.0,0.5,81.0
2020-05-09 00:00:00,283.52,1017.0,14.0,2.1,87.0
2020-05-09 01:00:00,283.52,1017.0,14.0,1.5,93.0
2020-05-09 02:00:00,283.69,1017.0,8.0,2.1,93.0
2020-05-09 03:00:00,283.36,1017.0,5.0,2.1,93.0
2020-05-09 04:00:00,283.51,1016.0,8.0,1.5,93.0
2020-05-09 05:00:00,282.49,1016.0,24.0,1.5,93.0
2020-05-09 06:00:00,283.43,1016.0,33.0,1.5,93.0
2020-05-09 07:00:00,283.7,1016.0,42.0,1.5,93.0
2020-05-09 08:00:00,284.4,1016.0,66.0,1.0,93.0
2020-05-09 09:00:00,286.54,1016.0,68.0,0.5,82.0
2020-05-09 10:00:00,287.26,1015.0,75.0,1.5,76.0
2020-05-09 11:00:00,288.47,1015.0,76.0,1.5,77.0
2020-05-09 12:00:00,289.97,1015.0,40.0,1.5,72.0
2020-05-09 13:00:00,289.83,1014.0,84.0,2.1,82.0
2020-05-09 14:00:00,290.6,1014.0,20.0,1.5,72.0
2020-05-09 15:00:00,291.31,1013.0,75.0,2.6,63.0
2020-05-09 16:00:00,291.89,1012.0,75.0,4.6,55.0
2020-05-09 17:00:00,292.08,1012.0,40.0,4.6,55.0
2020-05-09 18:00:00,292.37,1011.0,20.0,6.7,49.0
2020-05-09 19:00:00,291.0,1011.0,20.0,5.1,59.0
2020-05-09 20:00:00,289.41,1011.0,40.0,5.1,63.0
2020-05-09 21:00:00,287.96,1011.0,100.0,4.1,67.0
2020-05-09 22:00:00,287.44,1012.0,100.0,2.6,71.0
2020-05-09 23:00:00,285.84,1012.0,100.0,3.1,71.0
2020-05-10 00:00:00,285.63,1012.0,75.0,3.6,76.0
2020-05-10 01:00:00,283.62,1012.0,75.0,8.2,87.0
2020-05-10 02:00:00,281.17,1014.0,90.0,5.1,87.0
2020-05-10 03:00:00,280.63,1014.0,90.0,6.7,87.0
2020-05-10 04:00:00,279.93,1015.0,90.0,5.7,93.0
2020-05-10 05:00:00,279.93,1016.0,90.0,5.7,87.0
2020-05-10 06:00:00,279.22,1016.0,75.0,5.1,87.0
2020-05-10 07:00:00,278.96,1017.0,75.0,5.7,87.0
2020-05-10 08:00:00,278.95,1018.0,75.0,8.2,81.0
2020-05-10 09:00:00,278.96,1019.0,75.0,7.7,70.0
2020-05-10 10:00:00,279.42,1020.0,75.0,9.3,70.0
2020-05-10 11:00:00,279.76,1021.0,40.0,8.2,56.0
2020-05-10 12:00:00,280.32,1021.0,40.0,8.7,56.0
2020-05-10 13:00:00,280.98,1021.0,75.0,8.2,49.0
2020-05-10 14:00:00,282.46,1022.0,31.0,8.7,43.0
2020-05-10 15:00:00,282.96,1022.0,23.0,7.2,34.0
2020-05-10 16:00:00,282.96,1023.0,29.0,8.2,34.0
2020-05-10 17:00:00,282.07,1023.0,46.0,7.7,34.0
2020-05-10 18:00:00,282.79,1024.0,57.0,5.7,31.0
2020-05-10 19:00:00,281.24,1024.0,63.0,6.2,39.0
2020-05-10 20:00:00,280.03,1025.0,86.0,6.2,45.0
2020-05-10 21:00:00,279.23,1025.0,62.0,4.1,48.0
2020-05-10 22:00:00,278.68,1026.0,65.0,5.7,52.0
2020-05-10 23:00:00,277.21,1027.0,68.0,4.1,60.0
